CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
46512,ITACT,66,2,2
46513,MMDR,21,1,1
46513,KEXC,32,2,2
46513,MMDR,4,3,3
46514,BNS,318,1,1
46514,ITACT,66,2,2
46515,BNS,115,1,1
46515,BNS,137,2,2
46515,BNS,118,3,3
46516,BNS,331,1,1
46517,BNS,316,1,1
46518,MVACT,185,1,1
46518,BNS,106,2,2
46519,NDPS,29,1,1
46519,NDPS,22,2,2
46520,BNS,329,1,1
46521,BNS,125,1,1
46521,BNS,106,2,2
46521,MVACT,184,3,3
46522,ITACT,66D,1,1
46522,ITACT,66,2,2
46523,BNS,329,1,1
46523,BNS,303,2,2
46524,BNS,106,1,1
46525,ITACT,66,1,1
46525,ITACT,66D,2,2
46525,BNS,318,3,3
46526,DPACT,3,1,1
46527,BNS,191,1,1
46527,BNS,189,2,2
46527,KPACT,92,3,3
46528,BNS,64,1,1
46528,BNS,79,2,2
46529,BNS,324,1,1
46530,KPACT,92,1,1
46530,BNS,352,2,2
46530,KPACT,96,3,3
46530,BNS,190,4,4
46531,BNS,324,1,1
46531,BNS,309,2,2
46531,BNS,305,3,3
46532,ITACT,66C,1,1
46532,ITACT,66D,2,2
46532,BNS,318,3,3
46532,ITACT,66,4,4
46533,KPACT,96,1,1
46534,BNS,324,1,1
46534,BNS,331,2,2
46534,BNS,305,3,3
46535,BNS,109,1,1
46535,BNS,118,2,2
46536,BNS,318,1,1
46537,BNS,117,1,1
46537,BNS,118,2,2
46537,BNS,109,3,3
46538,BNS,125,1,1
46538,MVACT,185,2,2
46538,BNS,281,3,3
46539,BNS,125,1,1
46539,MVACT,184,2,2
46540,BNS,318,1,1
46540,BNS,316,2,2
46541,BNS,117,1,1
46541,BNS,118,2,2
46541,BNS,109,3,3
46541,BNS,115,4,4
46542,MVACT,184,1,1
46543,BNS,351,1,1
46543,BNS,117,2,2
46543,BNS,103,3,3
46543,BNS,118,4,4
46544,BNS,191,1,1
46545,BNS,318,1,1
46545,BNS,316,2,2
46546,ITACT,66,1,1
46546,BNS,318,2,2
46546,ITACT,66D,3,3
46547,BNS,305,1,1
46547,BNS,331,2,2
46547,BNS,324,3,3
46548,BNS,351,1,1
46548,BNS,117,2,2
46549,BNS,125,1,1
46549,MVACT,184,2,2
46550,BNS,318,1,1
46551,BNS,103,1,1
46552,BNS,79,1,1
46552,BNS,74,2,2
46553,BNS,118,1,1
46553,BNS,137,2,2
46553,BNS,352,3,3
46553,BNS,103,4,4
46554,ITACT,66C,1,1
46554,ITACT,66,2,2
46555,BNS,329,1,1
46555,BNS,309,2,2
46556,BNS,305,1,1
46556,BNS,310,2,2
46556,BNS,303,3,3
46557,BNS,318,1,1
46557,ITACT,66,2,2
46557,ITACT,66C,3,3
46558,ITACT,66C,1,1
46558,BNS,318,2,2
46559,BNS,190,1,1
46559,BNS,189,2,2
46559,KPACT,92,3,3
46559,BNS,352,4,4
46560,ITACT,66C,1,1
46561,BNS,318,1,1
46561,ITACT,66,2,2
46562,BNS,352,1,1
46562,BNS,191,2,2
46562,BNS,190,3,3
46563,ITACT,66D,1,1
46564,BNS,115,1,1
46565,BNS,103,1,1
46565,BNS,115,2,2
46566,BNS,115,1,1
46566,BNS,137,2,2
46567,ITACT,66D,1,1
46567,BNS,318,2,2
46567,ITACT,66,3,3
46568,KPACT,92,1,1
46568,KPACT,96,2,2
46569,BNS,316,1,1
46569,BNS,318,2,2
46570,BNS,316,1,1
46570,BNS,318,2,2
46571,BNS,329,1,1
46571,BNS,309,2,2
46571,BNS,303,3,3
46572,BNS,316,1,1
46572,BNS,318,2,2
46573,BNS,281,1,1
46573,BNS,106,2,2
46574,MMDR,4,1,1
46574,ARMS,25,2,2
46574,MMDR,21,3,3
46575,BNS,318,1,1
46576,BNS,351,1,1
46576,BNS,109,2,2
46576,BNS,137,3,3
46577,BNS,309,1,1
46577,BNS,305,2,2
46578,MVACT,185,1,1
46578,BNS,106,2,2
46578,BNS,125,3,3
46579,BNS,318,1,1
46579,BNS,316,2,2
46580,BNS,103,1,1
46580,BNS,351,2,2
46581,BNS,351,1,1
46582,NDPS,27,1,1
46582,NDPS,29,2,2
46583,ITACT,66C,1,1
46583,ITACT,66D,2,2
46583,ITACT,66,3,3
46584,BNS,318,1,1
46585,BNS,316,1,1
46585,BNS,318,2,2
46586,BNS,329,1,1
46586,BNS,305,2,2
46586,BNS,324,3,3
46587,DPACT,4,1,1
46588,BNS,115,1,1
46588,BNS,103,2,2
46589,BNS,352,1,1
46589,BNS,117,2,2
46589,BNS,118,3,3
46590,BNS,309,1,1
46590,BNS,303,2,2
46590,BNS,329,3,3
46591,BNS,310,1,1
46591,BNS,305,2,2
46592,BNS,318,1,1
46592,BNS,316,2,2
46593,BNS,137,1,1
46593,BNS,117,2,2
46593,BNS,109,3,3
46593,BNS,351,4,4
46594,BNS,329,1,1
46594,BNS,310,2,2
46595,NDPS,29,1,1
46595,NDPS,22,2,2
46595,NDPS,21,3,3
46595,NDPS,20,4,4
46596,BNS,316,1,1
46596,BNS,318,2,2
46597,BNS,309,1,1
46597,BNS,324,2,2
46598,BNS,316,1,1
46598,BNS,318,2,2
46599,ITACT,66D,1,1
46600,BNS,191,1,1
46600,KPACT,92,2,2
46600,BNS,190,3,3
46600,BNS,352,4,4
46601,ITACT,66D,1,1
46601,ITACT,66C,2,2
46601,ITACT,66,3,3
46601,BNS,318,4,4
46602,ITACT,66,1,1
46602,ITACT,66C,2,2
46602,BNS,318,3,3
46603,BNS,352,1,1
46603,KPACT,92,2,2
46604,DPACT,4,1,1
46604,BNS,74,2,2
46605,BNS,318,1,1
46605,ITACT,66D,2,2
46606,BNS,329,1,1
46606,BNS,309,2,2
46606,BNS,324,3,3
46607,BNS,85,1,1
46608,ITACT,66D,1,1
46608,BNS,318,2,2
46608,ITACT,66C,3,3
46609,BNS,137,1,1
46610,BNS,303,1,1
46610,BNS,331,2,2
46610,BNS,305,3,3
46610,BNS,324,4,4
46611,BNS,137,1,1
46611,BNS,115,2,2
46612,DPACT,3,1,1
46613,BNS,352,1,1
46614,ITACT,66C,1,1
46614,ITACT,66D,2,2
46615,BNS,303,1,1
46615,BNS,324,2,2
46616,ITACT,66C,1,1
46616,BNS,318,2,2
46616,ITACT,66D,3,3
46616,ITACT,66,4,4
46617,BNS,318,1,1
46617,ITACT,66C,2,2
46618,MVACT,184,1,1
46619,ITACT,66C,1,1
46620,BNS,305,1,1
46620,BNS,310,2,2
46620,BNS,331,3,3
46620,BNS,329,4,4
46621,BNS,316,1,1
46621,BNS,318,2,2
46622,BNS,191,1,1
46622,BNS,190,2,2
46623,ITACT,66D,1,1
46624,BNS,329,1,1
46624,KPACT,109,2,2
46624,BNS,351,3,3
46625,BNS,85,1,1
46625,BNS,79,2,2
46625,BNS,64,3,3
46626,BNS,316,1,1
46626,BNS,318,2,2
46627,BNS,310,1,1
46627,BNS,305,2,2
46627,BNS,324,3,3
46627,BNS,303,4,4
46628,DPACT,4,1,1
46628,BNS,79,2,2
46628,BNS,64,3,3
46629,DPACT,3,1,1
46629,BNS,64,2,2
46630,DPACT,3,1,1
46630,BNS,64,2,2
46631,BNS,118,1,1
46631,BNS,115,2,2
46632,BNS,64,1,1
46632,BNS,79,2,2
46632,BNS,74,3,3
46632,DPACT,3,4,4
46633,BNS,331,1,1
46634,BNS,318,1,1
46634,BNS,316,2,2
46635,BNS,318,1,1
46635,BNS,316,2,2
46636,BNS,318,1,1
46636,BNS,316,2,2
46637,ITACT,66,1,1
46638,BNS,117,1,1
46638,BNS,115,2,2
46638,BNS,103,3,3
46639,ITACT,66,1,1
46639,ITACT,66C,2,2
46640,BNS,318,1,1
46641,BNS,137,1,1
46641,POCSO,6,2,2
46641,POCSO,4,3,3
46641,POCSO,8,4,4
46642,BNS,303,1,1
46643,BNS,318,1,1
46644,SCST,3(1)(r),1,1
46644,SCST,3(1)(s),2,2
46645,BNS,318,1,1
46645,ITACT,66D,2,2
46646,BNS,329,1,1
46647,BNS,191,1,1
46648,BNS,318,1,1
46648,ITACT,66D,2,2
46649,ITACT,66C,1,1
46649,ITACT,66,2,2
46649,BNS,318,3,3
46649,ITACT,66D,4,4
46650,BNS,324,1,1
46651,BNS,318,1,1
46651,ITACT,66C,2,2
46651,ITACT,66D,3,3
46652,BNS,324,1,1
46652,BNS,310,2,2
46652,BNS,305,3,3
46652,BNS,329,4,4
46653,BNS,137,1,1
46653,BNS,103,2,2
46653,BNS,115,3,3
46653,BNS,109,4,4
46654,DPACT,4,1,1
46654,BNS,85,2,2
46654,BNS,64,3,3
46655,BNS,103,1,1
46655,BNS,137,2,2
46656,BNS,281,1,1
46656,MVACT,184,2,2
46656,MVACT,185,3,3
46657,BNS,318,1,1
46657,ITACT,66C,2,2
46658,KPACT,96,1,1
46658,BNS,189,2,2
46659,BNS,106,1,1
46659,MVACT,184,2,2
46659,BNS,281,3,3
46659,MVACT,185,4,4
46660,DPACT,3,1,1
46660,BNS,85,2,2
46661,ITACT,66D,1,1
46661,ITACT,66,2,2
46662,BNS,352,1,1
46662,BNS,109,2,2
46663,BNS,309,1,1
46663,BNS,331,2,2
46663,BNS,329,3,3
46663,BNS,303,4,4
46664,BNS,74,1,1
46664,BNS,64,2,2
46665,DPACT,4,1,1
46666,BNS,64,1,1
46666,BNS,74,2,2
46667,BNS,64,1,1
46667,BNS,85,2,2
46668,BNS,316,1,1
46668,BNS,318,2,2
46669,BNS,85,1,1
46669,BNS,79,2,2
46669,BNS,64,3,3
46669,DPACT,4,4,4
46670,ITACT,66D,1,1
46670,BNS,318,2,2
46671,BNS,79,1,1
46671,DPACT,3,2,2
46671,DPACT,4,3,3
46671,BNS,85,4,4
46672,BNS,191,1,1
46673,ITACT,66C,1,1
46673,ITACT,66,2,2
46674,BNS,324,1,1
46674,BNS,310,2,2
46674,BNS,305,3,3
46675,MVACT,185,1,1
46675,BNS,125,2,2
46675,BNS,106,3,3
46675,BNS,281,4,4
46676,BNS,115,1,1
46676,BNS,352,2,2
46677,BNS,324,1,1
46677,BNS,329,2,2
46678,DPACT,4,1,1
46678,DPACT,3,2,2
46678,BNS,79,3,3
46678,BNS,64,4,4
46679,ITACT,66,1,1
46680,BNS,329,1,1
46680,BNS,331,2,2
46680,BNS,324,3,3
46681,ITACT,66C,1,1
46681,BNS,318,2,2
46681,ITACT,66,3,3
46682,BNS,191,1,1
46682,BNS,189,2,2
46682,BNS,190,3,3
46682,BNS,352,4,4
46683,BNS,318,1,1
46683,ITACT,66,2,2
46684,BNS,191,1,1
46685,ITACT,66,1,1
46685,ITACT,66C,2,2
46685,BNS,318,3,3
46685,ITACT,66D,4,4
46686,BNS,331,1,1
46686,BNS,310,2,2
46686,BNS,309,3,3
46686,BNS,324,4,4
46687,BNS,118,1,1
46687,BNS,352,2,2
46688,ITACT,66,1,1
46688,BNS,318,2,2
46689,MVACT,184,1,1
46689,BNS,281,2,2
46690,BNS,324,1,1
46690,BNS,331,2,2
46691,MVACT,185,1,1
46691,BNS,281,2,2
46692,BNS,331,1,1
46693,BNS,117,1,1
46693,BNS,352,2,2
46693,BNS,351,3,3
46694,BNS,305,1,1
46694,BNS,310,2,2
46695,BNS,318,1,1
46695,BNS,316,2,2
46696,BNS,191,1,1
46696,BNS,352,2,2
46696,BNS,189,3,3
46697,NDPS,22,1,1
46697,NDPS,21,2,2
46697,NDPS,27,3,3
46697,NDPS,29,4,4
46698,BNS,303,1,1
46698,BNS,310,2,2
46698,BNS,329,3,3
46699,BNS,303,1,1
46699,BNS,310,2,2
46699,BNS,309,3,3
46699,BNS,331,4,4
46700,BNS,303,1,1
46701,MVACT,185,1,1
46702,KPACT,109,1,1
46703,MVACT,185,1,1
46704,BNS,318,1,1
46704,ITACT,66C,2,2
46705,ITACT,66D,1,1
46705,BNS,318,2,2
46705,ITACT,66C,3,3
46706,POCSO,6,1,1
46706,POCSO,12,2,2
46707,NDPS,22,1,1
46707,NDPS,20,2,2
46708,BNS,324,1,1
46708,BNS,305,2,2
46708,BNS,303,3,3
46709,BNS,189,1,1
46709,KPACT,92,2,2
46709,KPACT,96,3,3
46709,BNS,191,4,4
46710,BNS,191,1,1
46710,KPACT,96,2,2
46710,BNS,352,3,3
46711,BNS,79,1,1
46712,MMDR,21,1,1
46712,ARMS,25,2,2
46712,KEXC,32,3,3
46712,KEXC,34,4,4
46713,ITACT,66,1,1
46714,BNS,118,1,1
46714,BNS,137,2,2
46715,NDPS,22,1,1
46716,BNS,324,1,1
46716,BNS,331,2,2
46716,BNS,329,3,3
46716,BNS,310,4,4
46717,BNS,329,1,1
46717,BNS,303,2,2
46717,BNS,331,3,3
46717,BNS,305,4,4
46718,BNS,324,1,1
46718,BNS,309,2,2
46719,BNS,117,1,1
46719,BNS,115,2,2
46719,BNS,109,3,3
46720,BNS,305,1,1
46720,BNS,329,2,2
46720,BNS,309,3,3
46720,BNS,310,4,4
46721,BNS,103,1,1
46721,BNS,118,2,2
46721,BNS,137,3,3
46721,BNS,352,4,4
46722,BNS,318,1,1
46722,ITACT,66C,2,2
46723,KPACT,96,1,1
46723,BNS,352,2,2
46723,BNS,190,3,3
46724,BNS,324,1,1
46724,BNS,303,2,2
46725,BNS,316,1,1
46726,BNS,329,1,1
46726,BNS,303,2,2
46726,BNS,331,3,3
46726,BNS,324,4,4
46727,BNS,303,1,1
46727,BNS,310,2,2
46728,ITACT,66,1,1
46728,ITACT,66D,2,2
46729,BNS,310,1,1
46730,BNS,117,1,1
46730,BNS,137,2,2
46731,BNS,137,1,1
46732,BNS,189,1,1
46732,KPACT,96,2,2
46733,BNS,324,1,1
46733,BNS,303,2,2
46733,BNS,305,3,3
46733,BNS,329,4,4
46734,BNS,329,1,1
46735,BNS,109,1,1
46735,BNS,103,2,2
46736,BNS,329,1,1
46736,BNS,331,2,2
46736,BNS,303,3,3
46736,BNS,310,4,4
46737,BNS,352,1,1
46737,KPACT,96,2,2
46737,BNS,190,3,3
46737,BNS,189,4,4
46738,BNS,125,1,1
46738,BNS,106,2,2
46739,POCSO,12,1,1
46739,POCSO,4,2,2
46740,ITACT,66,1,1
46740,ITACT,66C,2,2
46741,ITACT,66C,1,1
46741,ITACT,66,2,2
46742,MVACT,184,1,1
46742,MVACT,185,2,2
46742,BNS,106,3,3
46743,BNS,310,1,1
46743,BNS,331,2,2
46744,BNS,329,1,1
46744,BNS,303,2,2
46744,BNS,310,3,3
46744,BNS,305,4,4
46745,DPACT,4,1,1
46745,BNS,74,2,2
46745,BNS,64,3,3
46746,BNS,103,1,1
46746,BNS,109,2,2
46747,BNS,331,1,1
46747,BNS,329,2,2
46748,ITACT,66D,1,1
46748,ITACT,66C,2,2
46748,BNS,318,3,3
46748,ITACT,66,4,4
46749,BNS,318,1,1
46749,ITACT,66,2,2
46749,ITACT,66D,3,3
46750,BNS,281,1,1
46751,BNS,318,1,1
46751,BNS,316,2,2
46752,BNS,352,1,1
46753,BNS,351,1,1
46753,BNS,117,2,2
46754,BNS,309,1,1
46755,BNS,318,1,1
46756,BNS,324,1,1
46756,BNS,309,2,2
46756,BNS,331,3,3
46756,BNS,310,4,4
46757,BNS,103,1,1
46757,BNS,137,2,2
46758,BNS,303,1,1
46759,BNS,305,1,1
46759,BNS,329,2,2
46760,BNS,351,1,1
46760,BNS,115,2,2
46761,BNS,310,1,1
46761,BNS,331,2,2
46762,ITACT,66,1,1
46762,BNS,318,2,2
46762,ITACT,66D,3,3
46763,BNS,109,1,1
46763,BNS,115,2,2
46764,BNS,318,1,1
46764,BNS,316,2,2
46765,ITACT,66D,1,1
46766,BNS,318,1,1
46766,ITACT,66D,2,2
46766,ITACT,66,3,3
46767,BNS,352,1,1
46768,BNS,106,1,1
46768,BNS,125,2,2
46769,BNS,318,1,1
46769,BNS,316,2,2
46770,ITACT,66C,1,1
46770,ITACT,66D,2,2
46771,DPACT,4,1,1
46772,KPACT,92,1,1
46772,BNS,190,2,2
46773,ITACT,66C,1,1
46773,ITACT,66D,2,2
46773,BNS,318,3,3
46773,ITACT,66,4,4
46774,BNS,303,1,1
46774,BNS,324,2,2
46774,BNS,305,3,3
46775,ITACT,66C,1,1
46775,ITACT,66D,2,2
46775,BNS,318,3,3
46776,ITACT,66D,1,1
46776,BNS,318,2,2
46776,ITACT,66C,3,3
46777,MVACT,184,1,1
46777,BNS,106,2,2
46778,ITACT,66,1,1
46778,BNS,318,2,2
46779,MVACT,184,1,1
46779,MVACT,185,2,2
46779,BNS,281,3,3
46780,BNS,137,1,1
46780,BNS,352,2,2
46781,ITACT,66,1,1
46781,ITACT,66C,2,2
46781,BNS,318,3,3
46781,ITACT,66D,4,4
46782,BNS,318,1,1
46782,ITACT,66,2,2
46782,ITACT,66D,3,3
46782,ITACT,66C,4,4
46783,BNS,318,1,1
46783,ITACT,66D,2,2
46784,BNS,310,1,1
46784,BNS,329,2,2
46784,BNS,331,3,3
46784,BNS,305,4,4
46785,BNS,324,1,1
46786,ITACT,66D,1,1
46787,MVACT,184,1,1
46787,MVACT,185,2,2
46788,BNS,310,1,1
46789,MVACT,184,1,1
46790,BNS,318,1,1
46790,ITACT,66,2,2
46791,BNS,190,1,1
46791,BNS,352,2,2
46791,BNS,189,3,3
46791,KPACT,96,4,4
46792,KPACT,92,1,1
46793,ARMS,25,1,1
46793,MMDR,21,2,2
46793,KEXC,32,3,3
46794,BNS,79,1,1
46794,BNS,64,2,2
46794,DPACT,3,3,3
46795,BNS,281,1,1
46795,BNS,106,2,2
46795,MVACT,185,3,3
46795,MVACT,184,4,4
46796,BNS,309,1,1
46796,BNS,331,2,2
46796,BNS,329,3,3
46797,BNS,118,1,1
46798,BNS,318,1,1
46798,ITACT,66C,2,2
46798,ITACT,66D,3,3
46799,BNS,329,1,1
46799,BNS,310,2,2
46799,BNS,305,3,3
46799,BNS,309,4,4
46800,BNS,85,1,1
46800,DPACT,4,2,2
46800,BNS,79,3,3
46801,BNS,74,1,1
46801,DPACT,4,2,2
46801,BNS,64,3,3
46801,DPACT,3,4,4
46802,ITACT,66C,1,1
46803,ITACT,66C,1,1
46803,ITACT,66,2,2
46804,ITACT,66D,1,1
46804,ITACT,66,2,2
46805,BNS,85,1,1
46805,BNS,74,2,2
46806,MVACT,184,1,1
46806,MVACT,185,2,2
46807,KPACT,96,1,1
46808,BNS,318,1,1
46808,BNS,316,2,2
46809,KEXC,34,1,1
46810,BNS,310,1,1
46810,BNS,324,2,2
46811,BNS,281,1,1
46812,BNS,329,1,1
46812,BNS,310,2,2
46813,BNS,303,1,1
46813,BNS,309,2,2
46813,BNS,329,3,3
46813,BNS,324,4,4
46814,ITACT,66C,1,1
46814,ITACT,66D,2,2
46814,ITACT,66,3,3
46815,BNS,79,1,1
46815,DPACT,3,2,2
46816,BNS,303,1,1
46817,BNS,137,1,1
46817,BNS,117,2,2
46817,BNS,103,3,3
46817,BNS,118,4,4
46818,ITACT,66D,1,1
46818,BNS,318,2,2
46818,ITACT,66,3,3
46818,ITACT,66C,4,4
46819,BNS,318,1,1
46819,BNS,316,2,2
46820,BNS,318,1,1
46820,ITACT,66D,2,2
46820,ITACT,66,3,3
46821,ITACT,66D,1,1
46821,BNS,318,2,2
46822,BNS,281,1,1
46822,BNS,125,2,2
46822,BNS,106,3,3
46822,MVACT,185,4,4
46823,BNS,125,1,1
46823,MVACT,185,2,2
46824,BNS,281,1,1
46824,MVACT,185,2,2
46824,MVACT,184,3,3
46824,BNS,125,4,4
46825,BNS,309,1,1
46826,ITACT,66D,1,1
46826,ITACT,66C,2,2
46826,BNS,318,3,3
46826,ITACT,66,4,4
46827,BNS,318,1,1
46827,BNS,316,2,2
46828,NDPS,20,1,1
46828,NDPS,22,2,2
46828,NDPS,21,3,3
46829,BNS,64,1,1
46829,BNS,74,2,2
46830,BNS,117,1,1
46831,NDPS,20,1,1
46831,NDPS,22,2,2
46831,NDPS,29,3,3
46831,NDPS,27,4,4
46832,BNS,305,1,1
46833,BNS,324,1,1
46833,BNS,329,2,2
46834,POCSO,12,1,1
46835,BNS,316,1,1
46835,BNS,318,2,2
46836,ITACT,66C,1,1
46836,BNS,318,2,2
46836,ITACT,66D,3,3
46837,ITACT,66D,1,1
46837,BNS,318,2,2
46837,ITACT,66,3,3
46837,ITACT,66C,4,4
46838,MMDR,4,1,1
46838,MMDR,21,2,2
46838,KEXC,32,3,3
46839,ITACT,66,1,1
46839,BNS,318,2,2
46840,BNS,305,1,1
46840,BNS,309,2,2
46841,BNS,318,1,1
46841,ITACT,66D,2,2
46841,ITACT,66C,3,3
46842,BNS,352,1,1
46842,BNS,118,2,2
46842,BNS,137,3,3
46843,BNS,318,1,1
46844,DPACT,3,1,1
46844,DPACT,4,2,2
46844,BNS,79,3,3
46845,BNS,310,1,1
46845,BNS,303,2,2
46846,BNS,137,1,1
46846,POCSO,12,2,2
46846,POCSO,8,3,3
46847,MVACT,185,1,1
46847,BNS,106,2,2
46848,KEXC,34,1,1
46849,BNS,74,1,1
46849,DPACT,3,2,2
46850,BNS,190,1,1
46850,BNS,189,2,2
46851,DPACT,3,1,1
46851,BNS,74,2,2
46851,BNS,64,3,3
46851,BNS,79,4,4
46852,ITACT,66D,1,1
46852,ITACT,66,2,2
46852,ITACT,66C,3,3
46853,BNS,115,1,1
46854,BNS,303,1,1
46854,BNS,331,2,2
46855,BNS,190,1,1
46855,KPACT,96,2,2
46856,ITACT,66C,1,1
46856,BNS,318,2,2
46857,BNS,316,1,1
46857,BNS,318,2,2
46858,BNS,305,1,1
46858,BNS,303,2,2
46859,BNS,324,1,1
46859,BNS,310,2,2
46859,BNS,309,3,3
46859,BNS,329,4,4
46860,BNS,352,1,1
46861,BNS,305,1,1
46861,BNS,303,2,2
46861,BNS,309,3,3
46862,KPACT,109,1,1
46862,BNS,351,2,2
46862,BNS,329,3,3
46863,BNS,318,1,1
46863,BNS,316,2,2
46864,BNS,324,1,1
46864,BNS,331,2,2
46865,BNS,64,1,1
46865,BNS,74,2,2
46865,BNS,85,3,3
46866,BNS,316,1,1
46866,BNS,318,2,2
46867,BNS,309,1,1
46868,BNS,117,1,1
46868,BNS,351,2,2
46868,BNS,103,3,3
46868,BNS,352,4,4
46869,BNS,318,1,1
46870,BNS,324,1,1
46870,BNS,310,2,2
46871,BNS,281,1,1
46871,BNS,125,2,2
46872,BNS,318,1,1
46873,ITACT,66D,1,1
46873,ITACT,66C,2,2
46873,ITACT,66,3,3
46874,BNS,318,1,1
46875,BNS,106,1,1
46876,BNS,309,1,1
46877,BNS,189,1,1
46877,BNS,191,2,2
46877,BNS,352,3,3
46877,KPACT,96,4,4
46878,BNS,85,1,1
46878,BNS,74,2,2
46878,BNS,79,3,3
46879,BNS,318,1,1
46879,BNS,316,2,2
46880,BNS,310,1,1
46880,BNS,324,2,2
46880,BNS,303,3,3
46881,ITACT,66,1,1
46881,ITACT,66C,2,2
46882,BNS,118,1,1
46882,BNS,109,2,2
46883,BNS,79,1,1
46883,DPACT,4,2,2
46884,ITACT,66D,1,1
46884,ITACT,66,2,2
46885,BNS,303,1,1
46885,BNS,310,2,2
46886,NDPS,21,1,1
46886,NDPS,20,2,2
46887,BNS,137,1,1
46887,BNS,118,2,2
46887,BNS,117,3,3
46888,BNS,303,1,1
46888,BNS,324,2,2
46889,BNS,318,1,1
46889,BNS,316,2,2
46890,ITACT,66,1,1
46890,ITACT,66D,2,2
46890,BNS,318,3,3
46891,BNS,109,1,1
46891,BNS,352,2,2
46892,DPACT,3,1,1
46892,BNS,85,2,2
46892,BNS,79,3,3
46892,BNS,64,4,4
46893,BNS,324,1,1
46893,BNS,309,2,2
46894,BNS,125,1,1
46894,BNS,281,2,2
46895,BNS,352,1,1
46896,BNS,318,1,1
46897,BNS,303,1,1
46897,BNS,331,2,2
46897,BNS,305,3,3
46898,BNS,125,1,1
46898,MVACT,185,2,2
46898,MVACT,184,3,3
46899,SCST,3(1)(s),1,1
46900,BNS,352,1,1
46900,BNS,117,2,2
46900,BNS,118,3,3
46901,BNS,318,1,1
46902,BNS,318,1,1
46902,BNS,316,2,2
46903,BNS,85,1,1
46903,DPACT,3,2,2
46903,DPACT,4,3,3
46903,BNS,74,4,4
46904,KPACT,109,1,1
46904,BNS,351,2,2
46905,KPACT,109,1,1
46905,BNS,329,2,2
46905,BNS,351,3,3
46906,BNS,324,1,1
46906,BNS,305,2,2
46906,BNS,310,3,3
46906,BNS,329,4,4
46907,BNS,79,1,1
46907,DPACT,4,2,2
46907,DPACT,3,3,3
46908,BNS,191,1,1
46909,BNS,79,1,1
46910,BNS,125,1,1
46910,BNS,106,2,2
46910,MVACT,184,3,3
46910,MVACT,185,4,4
46911,ITACT,66D,1,1
46911,BNS,318,2,2
46912,ITACT,66,1,1
46913,BNS,324,1,1
46913,BNS,305,2,2
46914,BNS,305,1,1
46914,BNS,309,2,2
46914,BNS,329,3,3
46915,BNS,318,1,1
46915,ITACT,66D,2,2
46915,ITACT,66,3,3
46916,BNS,352,1,1
46916,BNS,115,2,2
46917,BNS,352,1,1
46917,BNS,118,2,2
46917,BNS,115,3,3
46918,BNS,310,1,1
46918,BNS,305,2,2
46918,BNS,309,3,3
46919,MVACT,184,1,1
46919,MVACT,185,2,2
46920,SCST,3(1)(s),1,1
46920,SCST,3(1)(r),2,2
46920,BNS,115,3,3
46921,KPACT,92,1,1
46921,BNS,191,2,2
46921,KPACT,96,3,3
46921,BNS,352,4,4
46922,BNS,305,1,1
46922,BNS,324,2,2
46922,BNS,329,3,3
46922,BNS,310,4,4
46923,BNS,106,1,1
46923,MVACT,185,2,2
46924,BNS,316,1,1
46924,BNS,318,2,2
46925,BNS,281,1,1
46925,MVACT,185,2,2
46926,BNS,309,1,1
46926,BNS,329,2,2
46926,BNS,324,3,3
46927,ITACT,66C,1,1
46927,ITACT,66,2,2
46928,ITACT,66D,1,1
46929,BNS,115,1,1
46929,BNS,117,2,2
46929,BNS,352,3,3
46930,BNS,351,1,1
46930,BNS,117,2,2
46930,BNS,352,3,3
46930,BNS,137,4,4
46931,BNS,318,1,1
46931,ITACT,66,2,2
46931,ITACT,66C,3,3
46932,BNS,309,1,1
46932,BNS,310,2,2
46932,BNS,331,3,3
46933,BNS,331,1,1
46933,BNS,305,2,2
46934,BNS,329,1,1
46934,BNS,331,2,2
46935,BNS,352,1,1
46935,BNS,109,2,2
46936,ITACT,66C,1,1
46936,ITACT,66D,2,2
46937,ITACT,66C,1,1
46937,ITACT,66D,2,2
46938,BNS,103,1,1
46938,BNS,109,2,2
46938,BNS,352,3,3
46939,BNS,318,1,1
46939,ITACT,66D,2,2
46939,ITACT,66,3,3
46940,BNS,324,1,1
46940,BNS,309,2,2
46940,BNS,310,3,3
46941,MVACT,185,1,1
46941,MVACT,184,2,2
46941,BNS,106,3,3
46941,BNS,125,4,4
46942,BNS,329,1,1
46942,BNS,305,2,2
46943,BNS,352,1,1
46943,BNS,189,2,2
46944,BNS,305,1,1
46945,MVACT,184,1,1
46945,BNS,281,2,2
46946,BNS,331,1,1
46947,ITACT,66,1,1
46947,ITACT,66D,2,2
46947,BNS,318,3,3
46947,ITACT,66C,4,4
46948,BNS,305,1,1
46948,BNS,310,2,2
46948,BNS,309,3,3
46949,ITACT,66,1,1
46950,BNS,318,1,1
46950,BNS,316,2,2
46951,BNS,109,1,1
46951,BNS,115,2,2
46951,BNS,118,3,3
46951,BNS,103,4,4
46952,BNS,305,1,1
46953,BNS,309,1,1
46954,ITACT,66C,1,1
46955,BNS,109,1,1
46955,BNS,351,2,2
46956,BNS,316,1,1
46957,BNS,303,1,1
46957,BNS,329,2,2
46958,MVACT,184,1,1
46958,BNS,125,2,2
46958,MVACT,185,3,3
46959,NDPS,21,1,1
46960,BNS,189,1,1
46961,BNS,316,1,1
46961,BNS,318,2,2
