CSID,CaseMasterID,csdate,cstype,PolicePersonID
25011,36160,2024-10-11 06:57:54.146176,A,7831
25012,36162,2024-06-09 23:01:20.585092,A,7477
25013,36164,2025-01-02 23:54:34.117740,A,5685
25014,36165,2024-08-04 08:44:58.228735,A,7029
25015,36167,2024-11-10 18:59:00.157224,A,7614
25016,36168,2024-11-21 02:55:21.398314,A,5604
25017,36169,2024-12-23 00:00:32.717509,A,7609
25018,36174,2025-03-13 00:24:06.155945,A,5062
25019,36176,2025-03-17 15:38:50.453155,A,1115
25020,36179,2024-07-22 22:01:06.100106,C,4091
25021,36180,2024-07-24 22:14:58.506425,A,2000
25022,36182,2025-02-16 17:45:59.085463,C,5828
25023,36183,2025-01-11 03:44:42.966620,A,7691
25024,36184,2024-06-01 13:42:35.173708,B,2364
25025,36185,2024-12-06 06:41:59.551403,A,3058
25026,36186,2025-07-15 13:37:22.355050,A,2674
25027,36187,2024-10-14 17:51:17.113230,A,5391
25028,36188,2024-12-23 20:36:14.035888,C,5689
25029,36189,2024-08-19 08:47:25.301265,A,7772
25030,36191,2025-03-01 07:42:25.130285,A,5211
25031,36193,2024-11-15 09:17:51.167348,A,3202
25032,36194,2024-07-05 17:38:06.718382,A,5412
25033,36195,2024-10-27 17:35:46.868040,A,5694
25034,36196,2024-05-25 15:01:18.133912,C,6565
25035,36197,2024-10-03 16:22:33.603058,A,2100
25036,36198,2025-02-25 09:37:12.553850,A,2429
25037,36201,2024-06-14 13:10:28.717626,C,197
25038,36202,2024-04-30 14:23:49.538686,A,5537
25039,36203,2024-07-27 19:54:46.647463,A,4594
25040,36204,2024-07-17 12:18:13.585003,A,3947
25041,36205,2024-03-14 10:40:44.836934,B,5883
25042,36206,2024-07-26 11:57:11.150908,A,7206
25043,36207,2024-04-22 15:29:43.977866,A,5724
25044,36210,2024-11-29 17:24:04.365279,A,6510
25045,36211,2024-06-14 04:46:30.009590,A,6433
25046,36212,2024-05-25 15:57:08.988919,A,7508
25047,36213,2024-05-14 23:53:31.131179,A,763
25048,36214,2025-01-18 21:04:40.473868,A,6207
25049,36215,2024-02-06 11:12:14.043452,A,6645
25050,36216,2025-01-26 15:25:54.562519,A,5808
25051,36217,2024-08-08 16:48:24.018300,A,5764
25052,36218,2025-01-29 08:07:19.256500,A,6073
25053,36223,2024-04-10 19:57:02.713264,C,6989
25054,36224,2024-07-24 17:28:39.425936,A,6468
25055,36225,2024-11-04 19:41:11.408488,B,7778
25056,36227,2024-11-15 00:49:16.663190,A,3665
25057,36228,2024-05-06 01:20:44.668267,A,7560
25058,36229,2024-03-30 14:50:01.121268,A,5789
25059,36230,2025-02-09 03:12:37.908799,A,4669
25060,36233,2025-04-04 22:22:01.995536,A,6646
25061,36235,2025-04-12 04:48:18.753446,A,7908
25062,36236,2024-08-13 18:40:58.725718,A,6643
25063,36237,2025-02-19 09:21:16.258721,A,6603
25064,36239,2024-06-11 04:11:43.742115,A,4196
25065,36242,2024-06-11 02:09:35.528537,C,4713
25066,36245,2024-07-08 12:36:24.450223,A,6121
25067,36246,2024-04-19 23:33:40.402879,A,3553
25068,36247,2024-05-13 10:56:18.723262,A,1199
25069,36248,2025-04-15 19:26:13.099563,A,4917
25070,36249,2024-05-31 14:03:16.194379,C,3867
25071,36251,2024-06-02 02:41:26.314295,A,8101
25072,36252,2024-07-30 02:15:06.838943,A,677
25073,36253,2025-01-26 11:41:54.925620,A,6431
25074,36255,2025-01-28 23:59:45.160244,A,5522
25075,36257,2024-10-29 11:43:03.729554,C,5919
25076,36258,2024-11-03 10:45:32.814224,A,7298
25077,36260,2024-12-26 04:31:16.738537,C,5723
25078,36261,2025-04-07 12:25:36.521964,A,297
25079,36262,2024-08-24 23:11:54.746164,B,1698
25080,36263,2024-02-22 14:54:34.748207,C,6690
25081,36264,2024-07-26 06:00:21.296892,A,4791
25082,36265,2024-02-21 18:46:51.307755,C,1818
25083,36267,2024-09-10 05:12:20.307596,C,4961
25084,36269,2024-12-16 12:32:51.193453,C,8064
25085,36271,2024-07-29 19:43:12.691776,B,807
25086,36273,2024-09-07 13:06:40.325471,A,1499
25087,36277,2025-03-19 14:40:03.723374,A,6545
25088,36278,2024-11-20 14:49:30.687329,C,5850
25089,36280,2024-04-03 17:24:45.874134,A,2942
25090,36281,2024-07-06 10:15:31.610925,B,7880
25091,36283,2024-10-03 07:55:23.666202,A,815
25092,36284,2024-08-04 18:39:51.741562,A,4010
25093,36285,2025-03-09 19:39:03.124935,A,6361
25094,36286,2025-03-31 18:49:40.241220,A,6361
25095,36287,2025-01-06 10:32:29.062288,A,7855
25096,36288,2024-07-16 02:55:35.766903,A,6947
25097,36289,2025-01-08 16:32:47.057544,A,7877
25098,36290,2024-12-05 19:44:56.938858,A,5121
25099,36291,2024-05-07 05:49:25.587295,C,6534
25100,36292,2025-03-06 08:28:52.443515,A,1465
25101,36293,2024-05-12 05:25:02.373878,C,7921
25102,36296,2024-12-30 22:41:16.046171,C,7441
25103,36299,2024-04-20 21:28:13.601700,A,2099
25104,36300,2025-01-05 17:56:29.639041,A,5428
25105,36301,2024-04-24 02:17:00.605438,A,7927
25106,36302,2024-06-05 23:32:00.658366,A,6273
25107,36304,2024-04-22 15:53:54.095003,C,368
25108,36305,2024-04-22 01:29:24.348399,A,7952
25109,36306,2025-04-10 01:24:32.154032,A,6334
25110,36307,2024-07-27 05:40:57.727298,A,7122
25111,36308,2024-11-09 22:29:43.244175,A,2637
25112,36309,2025-01-17 04:32:14.867558,A,4265
25113,36310,2024-10-23 17:04:47.086544,A,6424
25114,36311,2024-12-03 03:51:38.760362,A,5545
25115,36312,2025-02-14 11:03:09.887893,A,7054
25116,36315,2024-03-23 11:12:30.108227,A,5783
25117,36317,2024-08-19 21:20:30.840196,A,772
25118,36318,2024-10-12 12:46:06.353688,C,5409
25119,36319,2025-04-18 19:10:13.661199,A,6376
25120,36321,2024-09-25 09:17:41.378889,C,5122
25121,36323,2024-10-18 13:51:58.944186,C,7609
25122,36324,2024-12-14 01:53:01.016037,A,7483
25123,36326,2024-07-25 18:14:56.061933,A,3474
25124,36327,2024-10-27 15:45:58.247741,A,6934
25125,36330,2025-04-07 11:00:12.720215,A,7473
25126,36331,2025-04-24 20:49:34.391579,A,1181
25127,36332,2024-08-15 16:42:09.034696,B,3222
25128,36334,2024-06-21 16:20:53.670416,A,6189
25129,36336,2024-08-02 07:27:20.608571,C,3317
25130,36337,2025-02-03 06:28:51.024115,A,4503
25131,36338,2024-08-02 15:54:31.081359,A,6268
25132,36340,2024-08-06 13:32:51.751087,C,1895
25133,36342,2024-06-01 05:01:38.887100,A,7402
25134,36343,2024-08-02 12:30:40.649467,A,1784
25135,36344,2024-09-22 13:00:41.390596,C,7311
25136,36346,2024-12-11 05:49:09.371134,C,5106
25137,36347,2024-12-10 06:32:07.985750,C,6354
25138,36348,2024-08-14 12:59:18.724844,B,7867
25139,36349,2024-09-25 04:09:06.367025,C,6298
25140,36350,2024-07-31 23:52:24.839716,A,1721
25141,36351,2024-10-07 18:23:19.155306,C,5905
25142,36352,2025-05-27 02:33:45.147609,C,6019
25143,36355,2024-06-02 22:49:55.635576,A,7086
25144,36357,2025-03-08 13:46:59.021419,C,1372
25145,36358,2024-12-17 17:33:18.954712,A,3122
25146,36359,2024-05-27 15:47:50.484414,A,1901
25147,36360,2024-05-09 06:55:56.188952,A,6734
25148,36362,2024-09-16 14:10:59.076569,A,5826
25149,36363,2025-03-01 03:36:10.182597,A,6462
25150,36365,2024-09-23 18:06:57.441100,A,6621
25151,36366,2024-09-11 17:44:09.853207,C,6005
25152,36367,2025-05-14 05:06:10.663620,A,7570
25153,36369,2025-03-25 03:58:13.262024,A,1945
25154,36370,2024-06-21 17:08:53.634624,C,4519
25155,36374,2024-10-12 23:02:16.697664,A,2414
25156,36375,2024-11-13 07:52:01.870756,C,6557
25157,36376,2025-01-24 18:50:33.969905,A,7921
25158,36377,2024-09-07 11:00:25.741084,C,7507
25159,36378,2024-07-21 05:09:32.204707,A,4598
25160,36380,2024-06-27 06:28:02.337352,A,894
25161,36384,2024-07-28 02:38:08.717383,A,466
25162,36386,2024-03-25 06:37:39.544897,A,321
25163,36389,2025-06-23 03:08:20.230742,A,2116
25164,36390,2024-12-23 06:26:11.626398,A,7007
25165,36392,2024-12-27 01:17:37.024443,B,2097
25166,36393,2024-10-30 10:15:30.222549,A,2093
25167,36395,2024-08-04 06:42:39.585348,A,90
25168,36397,2024-09-21 07:52:39.602030,A,6893
25169,36398,2024-03-21 18:20:19.590958,A,7803
25170,36399,2025-01-27 04:34:18.970626,C,4060
25171,36400,2024-04-15 17:24:55.520687,A,7341
25172,36401,2025-02-02 10:09:43.870756,C,1162
25173,36402,2024-07-26 03:13:51.497824,A,7389
25174,36405,2024-07-17 08:04:07.728161,A,6530
25175,36406,2025-06-08 04:34:50.747091,B,6991
25176,36408,2024-10-25 05:41:59.057116,A,164
25177,36409,2024-06-16 03:29:35.416946,C,6362
25178,36410,2025-01-22 05:22:13.149400,A,6016
25179,36411,2025-01-24 20:03:59.087484,A,4998
25180,36412,2024-10-22 18:58:26.616860,B,1439
25181,36413,2024-10-15 13:10:53.863308,B,5715
25182,36414,2024-12-24 12:58:43.564096,C,6582
25183,36416,2024-10-03 07:32:50.855773,C,3313
25184,36418,2024-09-29 18:59:33.185660,A,7735
25185,36420,2025-01-24 16:02:34.806094,A,1840
25186,36421,2025-01-01 17:13:09.926004,C,5196
25187,36423,2024-08-10 15:18:44.681564,A,777
25188,36424,2025-06-30 15:25:54.944845,C,5437
25189,36426,2025-02-07 07:51:39.128010,A,1501
25190,36429,2024-04-11 07:24:28.906905,A,6823
25191,36430,2025-02-03 00:19:36.062879,A,942
25192,36432,2025-01-25 21:37:37.585910,A,2576
25193,36433,2024-04-02 22:44:09.915042,A,7298
25194,36434,2024-11-15 18:08:14.047728,C,3825
25195,36435,2025-02-16 18:16:51.464155,A,1490
25196,36436,2024-03-21 12:00:28.107816,B,1500
25197,36438,2024-09-30 09:28:39.726333,A,2067
25198,36441,2024-05-17 19:13:25.798015,A,1236
25199,36442,2024-09-29 11:02:39.062652,C,3088
25200,36444,2024-11-27 15:24:56.544566,A,2973
25201,36445,2024-12-09 03:18:56.168554,C,7525
25202,36446,2024-04-14 06:31:10.715545,A,2860
25203,36448,2024-03-27 20:08:12.204279,C,1911
25204,36449,2024-10-16 21:41:32.960291,A,4218
25205,36450,2024-08-01 03:00:14.860940,A,491
25206,36451,2024-07-15 08:30:53.502217,A,6521
25207,36452,2025-01-14 20:37:22.999306,C,2075
25208,36453,2024-12-01 12:32:27.350015,B,7639
25209,36454,2024-04-14 20:43:09.326580,A,3159
25210,36455,2024-12-05 14:25:11.291078,A,6800
25211,36456,2024-12-15 23:29:36.782797,C,731
25212,36458,2024-10-18 00:53:19.029859,A,4047
25213,36459,2025-11-07 19:46:13.015181,A,7873
25214,36460,2024-03-14 04:03:01.063052,C,5003
25215,36461,2024-02-02 14:51:55.741443,A,2690
25216,36462,2024-04-29 17:35:06.080174,A,3589
25217,36463,2024-05-30 20:46:05.472859,C,6986
25218,36465,2025-07-18 09:27:38.146402,A,6794
25219,36466,2024-05-22 10:03:08.406960,A,5271
25220,36468,2024-03-14 06:11:54.985884,B,3824
25221,36469,2024-06-25 23:58:32.805484,C,883
25222,36470,2024-07-29 08:54:56.437280,A,7352
25223,36471,2025-04-22 10:51:48.990111,A,5020
25224,36472,2024-08-12 05:14:52.375916,A,3033
25225,36474,2024-10-07 02:41:35.219457,B,7434
25226,36477,2024-10-03 06:07:51.136037,A,6076
25227,36478,2024-08-21 20:27:21.821445,B,5929
25228,36480,2025-05-14 12:19:17.203365,A,4438
25229,36481,2024-04-24 03:06:55.901815,B,3555
25230,36482,2024-04-21 08:10:10.802337,C,7849
25231,36483,2024-06-06 20:07:58.207510,C,2396
25232,36484,2024-08-18 00:17:39.331352,A,1945
25233,36486,2024-12-21 11:13:13.943391,C,5271
25234,36487,2024-06-13 00:02:51.438529,A,1420
25235,36489,2025-02-11 09:09:26.235915,C,2810
25236,36490,2024-12-06 08:52:26.920474,A,6246
25237,36492,2024-05-17 06:06:08.633786,A,6394
25238,36493,2024-11-26 15:33:34.312558,A,1611
25239,36494,2024-12-13 03:06:24.458689,A,5873
25240,36495,2024-08-23 15:32:05.129144,B,5036
25241,36496,2025-10-10 19:32:04.605081,C,7279
25242,36500,2025-05-29 04:15:50.892216,A,7106
25243,36501,2024-11-03 21:52:37.570596,A,3413
25244,36502,2024-11-28 23:46:20.888325,A,5397
25245,36503,2024-10-18 00:56:11.831153,A,7251
25246,36504,2024-11-05 21:09:31.971454,C,5320
25247,36506,2024-03-30 00:20:56.850861,C,6480
25248,36508,2024-08-16 07:33:00.123383,A,934
25249,36509,2024-11-28 00:44:21.122556,B,7683
25250,36512,2024-05-11 15:43:42.012989,B,6131
25251,36513,2024-08-26 16:14:15.109960,C,3257
25252,36514,2024-10-20 12:48:19.836697,B,7875
25253,36515,2024-11-01 15:19:35.202374,A,100
25254,36516,2024-05-28 03:35:59.541485,C,7959
25255,36517,2024-10-12 21:02:47.483550,A,5826
25256,36518,2024-08-13 11:07:16.592867,A,7551
25257,36519,2025-01-27 18:17:38.934135,A,2468
25258,36520,2024-06-30 02:02:40.435632,C,5352
25259,36521,2024-07-06 05:58:35.186036,A,6066
25260,36522,2024-06-06 22:10:13.581039,A,2762
25261,36525,2024-04-06 08:18:20.571715,A,486
25262,36526,2024-10-06 06:51:16.031634,B,5988
25263,36527,2025-01-06 18:58:15.929238,A,4495
25264,36528,2024-08-25 04:38:26.250920,C,6029
25265,36529,2024-09-10 23:14:53.011149,B,7034
25266,36530,2024-10-29 23:54:34.697653,C,3201
25267,36531,2025-02-21 21:22:39.760630,A,5875
25268,36533,2024-04-25 21:18:35.465894,C,5102
25269,36534,2025-04-13 21:05:51.165798,A,2814
25270,36535,2024-07-10 20:31:13.722272,B,1853
25271,36536,2025-02-22 17:31:13.998445,A,4978
25272,36537,2024-07-07 19:34:29.784997,A,972
25273,36540,2024-09-28 16:52:53.686631,A,5127
25274,36542,2024-05-10 04:53:15.695365,A,7473
25275,36543,2025-02-03 11:40:08.690405,A,6477
25276,36544,2024-05-14 08:48:38.909007,A,5624
25277,36545,2024-04-07 12:16:01.085835,B,4211
25278,36547,2024-12-01 03:57:05.340442,A,5805
25279,36548,2025-01-14 11:33:34.416681,B,6477
25280,36549,2025-07-01 01:36:20.766584,B,782
25281,36551,2024-07-08 06:42:59.734080,A,5637
25282,36552,2024-04-03 12:43:10.795259,A,5484
25283,36554,2024-03-08 08:25:18.025062,C,7929
25284,36556,2024-07-30 09:53:36.730783,C,2084
25285,36558,2024-03-13 19:15:34.060091,A,4072
25286,36560,2024-05-07 21:36:30.043548,A,5292
25287,36561,2024-12-07 20:35:35.707119,A,6901
25288,36562,2024-10-14 14:32:03.755465,A,1151
25289,36563,2024-06-09 17:04:42.443188,C,6533
25290,36564,2024-03-18 18:41:15.543799,A,5498
25291,36565,2024-10-11 10:51:10.849470,C,1290
25292,36566,2024-10-09 21:14:18.614633,A,6152
25293,36567,2024-12-17 12:58:31.199682,A,5693
25294,36568,2024-07-05 16:36:03.240101,A,6485
25295,36572,2024-06-27 02:47:19.750125,B,2376
25296,36573,2025-02-04 08:20:37.221029,A,5612
25297,36576,2024-11-05 09:18:37.476628,A,7359
25298,36577,2025-02-21 23:13:41.207288,A,7287
25299,36578,2024-11-08 22:47:54.076143,A,7897
25300,36579,2024-04-01 11:13:28.763331,A,7576
25301,36580,2025-02-25 00:00:10.923925,A,7936
25302,36583,2025-01-31 05:40:38.820473,A,5440
25303,36586,2024-08-13 23:16:56.033002,B,3114
25304,36590,2024-08-03 03:18:51.305306,C,6116
25305,36591,2024-09-17 05:49:49.756218,A,7697
25306,36594,2024-10-13 22:30:50.762686,C,2525
25307,36597,2024-10-09 07:23:42.060068,A,682
25308,36599,2024-10-10 12:33:50.229878,C,4160
25309,36600,2024-09-21 11:16:51.956320,A,3633
25310,36601,2024-09-22 18:41:52.207579,A,6732
25311,36604,2024-12-27 23:01:09.002933,A,5900
25312,36606,2024-11-10 02:30:41.378914,A,2660
25313,36607,2024-04-24 13:18:46.632764,A,7080
25314,36610,2024-10-27 19:46:38.090663,A,7781
25315,36611,2024-12-14 17:58:11.828730,A,6961
25316,36613,2024-03-08 11:20:50.230705,A,5109
25317,36614,2025-01-24 14:33:54.873473,A,1837
25318,36616,2024-06-10 16:19:05.391349,A,7924
25319,36617,2024-11-25 21:19:05.111471,A,2389
25320,36618,2025-07-06 02:11:11.337505,A,1969
25321,36619,2024-06-07 01:05:12.301351,C,169
25322,36620,2024-05-18 19:30:57.527975,C,7400
25323,36621,2025-02-05 06:20:11.009459,A,5483
25324,36623,2024-05-21 06:38:29.986387,C,1795
25325,36625,2024-11-06 11:04:13.831156,A,917
25326,36629,2024-11-19 13:50:05.173560,C,1514
25327,36630,2024-04-14 09:45:52.459349,A,3696
25328,36631,2024-12-26 13:36:48.336702,A,5071
25329,36632,2024-12-30 03:00:09.098476,A,266
25330,36634,2024-08-04 17:08:27.917607,A,5536
25331,36635,2024-08-09 15:15:21.082797,A,2404
25332,36636,2024-06-09 11:13:29.134420,A,6525
25333,36637,2024-05-31 05:42:31.721907,A,7053
25334,36640,2024-06-23 11:17:24.172799,B,756
25335,36645,2024-12-30 22:05:13.578854,C,7091
25336,36646,2024-09-13 14:57:18.290933,A,5517
25337,36648,2024-10-13 22:13:16.624050,A,3016
25338,36649,2025-08-19 19:08:32.831642,A,1870
25339,36650,2024-07-20 22:11:39.972020,C,5794
25340,36651,2025-01-01 13:51:21.727519,A,5909
25341,36652,2025-01-17 06:45:03.667540,C,8063
25342,36654,2025-09-24 19:44:38.178409,A,2856
25343,36656,2024-07-09 10:55:31.372892,A,4144
25344,36657,2024-12-20 09:41:15.867459,A,8090
25345,36659,2024-07-16 14:22:39.309303,A,5935
25346,36660,2024-06-24 15:08:50.331568,C,7956
25347,36661,2025-03-05 12:25:41.843689,A,6864
25348,36662,2024-06-23 19:46:02.590864,C,8033
25349,36663,2024-06-08 09:25:21.343558,A,2588
25350,36664,2025-02-18 22:25:49.718380,A,5414
25351,36667,2024-07-05 15:06:10.413344,A,7177
25352,36668,2024-07-17 04:15:36.298996,B,5536
25353,36670,2024-08-28 05:19:41.271617,A,5255
25354,36672,2024-12-06 06:36:59.592269,A,4199
25355,36673,2024-11-02 04:58:13.640724,A,2975
25356,36675,2025-01-10 01:55:01.322458,C,3120
25357,36676,2024-06-22 11:25:45.844794,B,5102
25358,36678,2025-03-04 09:50:55.297611,C,6219
25359,36679,2025-01-18 03:44:47.990966,B,5068
25360,36680,2024-07-10 20:57:18.991505,C,7651
25361,36681,2025-01-24 07:02:14.960120,C,4805
25362,36682,2024-12-29 07:25:29.914398,B,7646
25363,36686,2024-04-16 16:09:13.153995,A,7832
25364,36687,2024-10-16 00:36:02.494781,A,5275
25365,36688,2024-11-19 12:24:34.544662,A,2095
25366,36689,2024-07-07 00:09:27.871903,A,3403
25367,36691,2024-06-01 08:56:09.571920,A,6917
25368,36693,2025-02-28 12:22:47.770947,A,2624
25369,36694,2025-02-20 15:33:32.647646,C,7404
25370,36698,2024-08-21 08:24:11.447945,A,7536
25371,36700,2024-05-29 01:10:27.547167,C,1465
25372,36701,2025-04-04 17:57:51.546606,A,4925
25373,36702,2024-04-06 12:50:54.378740,B,4862
25374,36703,2025-06-26 15:28:14.986458,A,256
25375,36704,2024-06-29 17:22:42.222463,C,1961
25376,36706,2024-10-04 22:17:52.983035,C,5140
25377,36707,2024-06-10 17:35:35.066153,A,561
25378,36709,2024-06-26 01:05:39.953681,A,7709
25379,36710,2024-07-22 17:00:41.676338,C,8056
25380,36711,2024-03-02 06:20:58.354999,C,7782
25381,36712,2024-09-03 11:38:16.229104,A,13
25382,36713,2024-03-06 18:33:25.921379,C,6896
25383,36714,2024-08-06 03:11:47.964215,B,668
25384,36715,2024-03-29 12:41:45.618524,A,7256
25385,36716,2024-12-16 10:38:41.911037,A,5444
25386,36717,2024-10-28 00:11:29.628037,A,3748
25387,36719,2024-07-04 03:48:25.799895,C,7857
25388,36720,2024-04-04 06:59:35.197961,A,7055
25389,36721,2024-12-28 22:36:27.769233,A,2137
25390,36722,2024-07-14 13:53:19.089555,A,7407
25391,36723,2024-09-01 20:29:22.388605,C,8052
25392,36725,2024-03-05 04:09:29.641679,C,7802
25393,36726,2024-05-22 14:33:46.069156,A,55
25394,36727,2024-07-05 15:29:21.277360,A,2689
25395,36729,2024-12-12 09:45:14.508007,A,5729
25396,36732,2025-03-07 11:06:43.092570,C,4682
25397,36733,2024-05-30 21:59:14.875053,A,7152
25398,36734,2024-11-05 02:22:59.920163,C,7169
25399,36735,2024-08-22 00:02:21.352602,A,7202
25400,36736,2025-01-22 12:05:55.721757,A,5037
25401,36737,2024-07-23 20:50:48.958030,A,5975
25402,36738,2025-01-29 21:39:16.073639,A,7696
25403,36742,2024-09-25 14:34:00.099051,C,2627
25404,36743,2024-06-14 23:01:35.953975,A,6239
25405,36744,2024-12-08 03:29:10.534354,C,7391
25406,36747,2025-04-26 00:32:48.880005,A,6046
25407,36748,2024-10-02 23:50:17.976958,C,2900
25408,36752,2025-02-05 21:35:51.189061,A,2424
25409,36755,2024-10-28 13:31:35.956923,B,5569
25410,36756,2024-12-21 13:49:12.484937,A,4803
25411,36757,2024-10-29 09:59:46.118882,A,5549
25412,36758,2025-01-05 04:41:10.711586,C,5562
25413,36759,2024-04-03 04:28:03.128710,C,5934
25414,36760,2024-12-22 13:06:01.430548,A,7264
25415,36761,2024-12-17 12:05:04.036659,A,5474
25416,36763,2025-04-13 02:41:42.149236,A,868
25417,36764,2024-12-24 16:25:40.525506,C,7066
25418,36765,2025-01-16 19:47:42.254598,A,5041
25419,36766,2025-01-02 21:52:23.576051,B,7759
25420,36767,2025-02-08 11:50:26.815340,A,968
25421,36769,2024-07-05 15:46:13.978069,A,6143
25422,36770,2025-03-14 10:33:08.075000,C,6674
25423,36772,2024-07-03 01:13:43.362311,A,6984
25424,36773,2024-03-27 01:48:10.373473,A,7927
25425,36774,2025-03-06 10:01:55.414987,A,14
25426,36775,2024-03-15 08:01:59.371464,A,7410
25427,36776,2024-09-15 08:47:03.122221,A,4287
25428,36777,2024-05-28 15:46:47.632129,C,1805
25429,36779,2025-03-16 13:39:40.771433,C,3180
25430,36781,2024-06-03 07:12:26.735398,A,6407
25431,36782,2024-11-01 20:54:53.890836,B,7294
25432,36783,2024-04-25 17:35:33.725193,A,7449
25433,36785,2024-10-19 15:00:56.568741,B,5531
25434,36786,2024-05-01 07:58:43.142516,A,6390
25435,36787,2024-04-13 09:16:59.379515,A,6223
25436,36788,2024-11-04 16:36:59.834690,A,5355
25437,36790,2025-01-05 16:27:27.172702,A,3855
25438,36791,2025-02-05 22:19:01.929979,A,6770
25439,36792,2025-02-21 19:07:37.951002,A,7078
25440,36794,2025-08-20 10:00:11.397759,C,6188
25441,36795,2024-08-17 20:02:58.069481,C,6735
25442,36796,2024-05-22 10:06:04.093444,B,6353
25443,36797,2024-08-14 11:55:50.796125,C,6130
25444,36800,2024-07-25 22:08:49.950484,A,706
25445,36801,2024-04-09 21:27:52.855929,A,6858
25446,36802,2024-02-14 05:24:37.622305,A,1948
25447,36803,2025-04-09 06:12:00.651094,A,6765
25448,36804,2024-02-20 18:46:47.093893,C,7989
25449,36805,2024-09-06 19:21:19.109232,A,8067
25450,36806,2024-04-20 20:11:38.179227,C,697
25451,36808,2024-06-26 06:27:06.943426,A,7716
25452,36809,2024-08-24 05:53:48.270366,A,7670
25453,36810,2024-06-15 05:17:00.191867,A,5369
25454,36814,2024-06-14 17:11:23.914511,A,830
25455,36815,2024-12-07 00:58:56.585051,C,2091
25456,36816,2024-08-27 14:57:51.670408,A,5899
25457,36817,2024-08-11 06:06:52.154521,A,7538
25458,36818,2025-03-02 13:56:06.403534,A,7409
25459,36819,2024-11-30 15:54:56.206672,B,4354
25460,36820,2024-09-05 14:45:52.046024,A,1116
25461,36821,2025-07-07 06:13:12.814099,C,5498
25462,36822,2024-05-30 15:49:04.139761,C,5792
25463,36824,2024-04-17 01:06:38.108526,A,6195
25464,36825,2024-12-22 11:10:13.663785,A,5292
25465,36827,2025-01-17 00:10:25.964623,C,7813
25466,36830,2024-08-20 00:05:14.841967,A,6475
25467,36832,2024-09-19 14:14:46.046282,A,2549
25468,36833,2025-01-18 16:22:57.553308,A,6458
25469,36834,2024-05-04 18:17:04.872393,A,5244
25470,36836,2024-06-15 09:13:56.512335,C,4454
25471,36838,2024-09-23 06:17:43.049670,C,7098
25472,36841,2024-05-11 19:42:04.578359,A,4672
